Number of frames:118334
75056,75123,AU28
75493,75516,AU19
75518,75588,AU28
75656,75678,AU19
75680,75722,AU28
76353,76370,RTF
76672,76706,AU19
76708,76945,AU28
77026,77053,AU19
77054,77100,AU28
77261,77296,AU19
77297,77403,AU28
77616,77646,AU19
77648,78200,AU28
78385,78415,AU19
78417,79084,AU28
79193,79208,AU19
79208,79216,AU28
79378,79398,AU19
79416,79593,AU28
80193,80223,AU19
80224,80365,AU28
80424,80452,AU19
80453,81464,AU28
82780,82947,AU28
83122,83139,AU28
83188,83208,AU28
83205,83235,RTF
83242,83286,RTF
84614,84791,RTF
85277,85333,AU19
85336,85697,AU28
85816,85879,AU28
86110,86159,AU19
86161,86331,AU28
87179,87208,AU19
87209,87245,AU28
88129,88168,AU19
88169,88424,AU28
88538,88556,AU19
88557,88568,AU28
88662,88731,AU19
88736,89095,AU28
89261,89311,RTF
89877,89958,RTF
89985,90022,RTF
91251,91309,AU19
91310,91354,AU28
91740,91806,AU19
91810,92011,AU28
92072,92103,AU28
92105,92243,AU28
92341,92376,AU28
92379,92458,AU28
92805,92850,RTF
93832,93918,AU19
93920,94082,AU28
94589,94613,AU19
94614,94996,AU28
95203,95232,AU28
95347,95390,AU19
95391,95506,AU28
96444,96471,RTF
96721,96744,AU19
96745,96916,AU28
97196,97244,AU28
97262,97557,AU28
99099,99140,RTF
99582,99591,AU19
99594,99770,AU28
100264,100352,AU19
100354,100971,AU28
101569,101602,RTF
102214,102241,AU19
102242,102720,AU28
102821,102860,AU19
102861,103103,AU28
104422,104466,AU19
104467,104783,AU28
106086,106149,AU19
106150,106287,AU28
107272,107326,AU28
107327,107491,AU28
109499,109534,AU19
109535,109607,AU28
110003,110057,AU19
110059,110964,AU28
111011,111069,AU28
111365,111410,AU19
111412,111595,AU28
111676,111708,AU19
111708,111770,AU28
111938,111966,AU28
111968,111980,AU28
112984,113007,AU28
114093,114124,AU19
114126,114282,AU28
114360,114876,AU28
115071,115113,AU19
115114,115207,AU28
117342,117378,AU19
117378,117507,AU28
